artist,total_weeks,track_count,artistId,imageUrl,imageWidth,imageHeight
MADONNA,29,13,6tbjWDEIzxoDsBA1FuhfPW,https://i.scdn.co/image/408765573cde251d3a3867ebf9768db45052f2fb,160,160
MAGIC,1,1,0DxeaLnv6SyYk2DOqkLO8c,https://i.scdn.co/image/1f41a71c2ad6a2f654fee222a4c09e2343451a52,160,160
MANCHESTER UNITED FOOTBALL CLUB,1,1,,,,
MANFRED MANN,7,3,5670CyWrIOA7702gNjsGMZ,https://i.scdn.co/image/9e0d557f8524dacdbfd0de0f9ef747fb937c3cb3,200,187
MANHATTAN TRANSFER,3,1,2dogRElUKV20C2khRHqjRc,https://i.scdn.co/image/5d89ac3bcebcf68383fa310b0f24fc8090dda4b1,200,133
MANIC STREET PREACHERS,2,2,2uH0RyPcX7fnCcT90HFDQX,https://i.scdn.co/image/3e48adbdcadd03ba87ceb021fd5a0b5516bd3a88,160,160
MANTOVANI,11,2,3PGs02KWzFHQQf1ZOcu5Ok,https://i.scdn.co/image/66b66e0926c9e3c549be1b31802e90757f7e158f,64,64
MARC ALMOND,4,1,7nBZYpVAH6bD0QlD7Mpil7,https://i.scdn.co/image/7af64082bf41e6203ab286baceef8249accc7364,160,160
MARCELS,2,1,1JQYskbOoudT9cylam24a3,https://i.scdn.co/image/59fc5364c27942a7fe6d4bb476f355422f27f44d,200,127
MARIA MCKEE,4,1,30GIF9g2UJ1ifn45kSMTFf,https://i.scdn.co/image/8c08fbb4f8c216ba31812e071813ef452610ad8a,200,227
MARIAH CAREY,6,2,4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/efef5d17c4ffcd947d1f8742223af97ea167ebd3,160,160
MARIO WINANS,2,1,4BIQA9vRkqXEnA2twmq7mU,https://i.scdn.co/image/d190bb2f61f0bb703560b78f5f526de48cbba7ab,200,200
MARK MORRISON,2,1,6V3F8MZrOKdT9fU686ybE9,https://i.scdn.co/image/22ead53326f847793111ed94621e0052291b5e99,160,160
MARK RONSON,7,1,3hv9jJF3adDNsBSIQDqcjp,https://i.scdn.co/image/d9680a04b79654c0aceb54af40acd753f1538b7f,200,200
MARMALADE,3,1,1tttI1iC4FsS6BM5l38oe5,https://i.scdn.co/image/15d1b49d02f6f3e639184903cb8976121d9600de,64,64
MAROON 5,3,1,04gDigrS5kc9YWfZHwBETP,https://i.scdn.co/image/34760086fe6f4e6f8121fe00aa4901ace216b268,160,160
MARTIN GARRIX,1,1,60d24wfXkVzDSfLS6hyCjZ,https://i.scdn.co/image/c0dc129d8a886a2c9bf487b826c3614a6630fb9c,160,160
MARTINE MCCUTCHEON,2,1,6RxvPZHJL1V9kWWvzM0APg,https://i.scdn.co/image/bfdfde1877d46c6f16aaa30cc35c0a7574eca5d7,160,160
MARVIN GAYE,3,1,3koiLjNrgRTNbOwViDipeA,https://i.scdn.co/image/cc8afe51523fa4408c0392843495e3b73f243b30,200,200
MARVIN RAINWATER,3,1,0io243tshqbvutIxj44rMy,https://i.scdn.co/image/0af40e7fdb902de66dc6aac2b10986439b3bfa09,64,64
MARY HOPKIN,6,1,5pBljwfwnohfSNDXixEYHm,https://i.scdn.co/image/532b1f7dc26193a346b090ce6bfde8b6bcf3f79c,64,64
MASH,3,1,1BH45DVSTeGBvcYXNCd67g,https://i.scdn.co/image/8fb1bf2951f5d9d1e89251d74231ea283c86475d,64,64
MATT CARDLE,3,1,3906URNmNa1VCXEeiJ3DSH,https://i.scdn.co/image/7ce34a1b42cf0a068a158d15c25c56f6a4542dbf,160,160
MATTHEWS' SOUTHERN COMFORT,3,1,7aLNBjOlzOCyuFmytbbeYM,https://i.scdn.co/image/148ce971e55ec7d16f643970e13adf30ef1a2612,64,64
MAYA,1,1,6XwwFnewNgWp81MYMK8zLq,https://i.scdn.co/image/4e06eca6a3678ed4ad3a8a1078104f39ed24fbe6,200,125
McFLY,8,7,47izDDvtOxxz3FzHYuUptd,https://i.scdn.co/image/1b3c90c7b55aad87b2fb23e6eb59777569b6fe36,160,160
MEAT LOAF,7,1,7dnB1wSxbYa8CejeVg98hz,https://i.scdn.co/image/c393d5595d8697792c314497de1dc6ca591ad5a0,160,160
MECK,2,1,6CisEcpNg7X1sXXhLoMIp4,https://i.scdn.co/image/0a79978f7122b224c6a7ce50ead1ae0a88f63d2e,64,64
MEGHAN TRAINOR,5,2,6JL8zeS1NmiOftqZTRgdTz,https://i.scdn.co/image/8bd557352621bd678a5ebf3c6acb70a2f1c3e646,200,200
MEL & KIM,1,1,3ZLTo5lvkqwEdOCmE4BMkc,https://i.scdn.co/image/aca05effc5c60fc645df36510e0b7df53f5dd87a,64,64
MELANIE B,1,1,2vJU4d2jRQb4zJJIQRkyDB,https://i.scdn.co/image/647b6910bd9aabbb1dececa4bad8c1a3ec14436b,64,64
MELANIE C,2,2,60vX3zLcdKRXvKLITVh5Df,https://i.scdn.co/image/655637b1b1951a9f4c3799232b2e7100f90e589f,160,160
MEN AT WORK,3,1,0f3EsoviYnRKTkmayI3cux,https://i.scdn.co/image/f3fe3b76e23864ac18d959e961cdde384c6cd2d6,200,200
MO,5,1,0bdfiayQAKewqEvaU6rXCv,https://i.scdn.co/image/de81312a8d9eef65128e15ebf516265954a2405a,160,160
MICHAEL ANDREWS,3,1,4wU6zFiIHLcMt9JMMo4W6v,https://i.scdn.co/image/4585bd4f216fe8a493a435114aa3dbd48ed70299,64,64
MICHAEL HOLLIDAY,3,2,0dl2GgafJKRSnIjhjtxhAW,https://i.scdn.co/image/b3f68a2fca65291f74fa9fd82c1b9fb03642e74b,64,64
MICHAEL JACKSON,16,7,3fMbdgg4jU18AjLCKBhRSm,https://i.scdn.co/image/4ba613bd55b4954a027377b70b8c6d48639fd70b,160,160
MICHELLE,3,1,6t7nbFAc2dUa7oNu7kBOui,,,
MICK JAGGER,4,1,3d2pb1dHTm8b61zAGVUVvO,https://i.scdn.co/image/a39482e2ce69e546f9103fab00d00a1b6edcf803,160,160
MIDDLE OF THE ROAD,5,1,318uZJvyFSaPjaiYGsvjjm,https://i.scdn.co/image/1a6903e4097815415698586017f9bec6614e4d80,63,64
MIDGE URE,1,1,2N4isf5pypyuDVpBofqEN8,https://i.scdn.co/image/a35a8da2918a0ef02f62972a5d657132427386e0,200,209
MIKA,5,1,5MmVJVhhYKQ86izuGHzJYA,https://i.scdn.co/image/70681d27e89dcf81a68f2544cc5ee8822aa94f16,200,200
MIKE POSNER,4,1,2KsP6tYLJlTBvSUxnwlVWa,https://i.scdn.co/image/b41acbcc6c8111e9c1e4e27dbcad45bbf893f107,160,160
MIKE SARNE,2,1,0gSz60JrnfdpDYGCdfX7hx,https://i.scdn.co/image/aea83a47becd6870da07a8fb6bd703a452dc1b75,64,64
MILEY CYRUS,2,2,5YGY8feqx7naU7z4HrwZM6,https://i.scdn.co/image/d594a099ac6729b8ab379b6bd8cf071c189718dd,160,160
MILITARY WIVES,1,1,41j6k61g4RW0WQa2s3TUr0,https://i.scdn.co/image/2d9e470ce4a5916ea8a807fef8258d0727b885d3,64,64
MINT ROYALE,2,1,69NjLU6rit8q9XEjL50BOj,https://i.scdn.co/image/05d58731af04abbf0d33be8aa15ba6f13f4aeaf5,160,160
MS D,2,1,0vLuSGSqHYveeNnOt3HwWF,https://i.scdn.co/image/2e7fd45cf5a4ad1893cc72a42b6ab93b6ad42ad2,64,64
MISSY ELLIOTT,1,1,2wIVse2owClT7go1WT98tk,https://i.scdn.co/image/11323b9db35fb2b10c1676a0eeeb5ff8a4ed32e8,160,160
MODJO,2,1,0AkpPlFLnr0VQwZQeMGht0,https://i.scdn.co/image/be62693c291f2ed82914c14cc141a10dda37046f,200,241
MONKEES,4,1,320EPCSEezHt1rtbfwH6Ck,https://i.scdn.co/image/c722f059807d21f410d55041177d05f5cb423695,200,205
MOODY BLUES,1,1,5BcZ22XONcRoLhTbZRuME1,https://i.scdn.co/image/e1afdf933e31ff3f3d6377c498088651ea0f6e28,200,147
MOVE,1,1,2BLpGstUHxDc6vHfBEiaXm,https://i.scdn.co/image/47278d36b99b74dfaa5863810f789a26a5da5d6e,200,252
MR BLOBBY,3,1,,,,
MR OIZO,2,1,0b9ukmbg0MO5eMlorcgOwz,https://i.scdn.co/image/304f3d071a25e5d6193eed64667c211115c19a70,64,85
MR PROBZ,2,1,33W1pnW9zScZtYTnAoWnOT,https://i.scdn.co/image/454a5bc12cbf61294f0b98953c8c7cd9233e53d4,160,160
MUD,10,3,3cqIsBnzV3BabbPWKz8Txf,https://i.scdn.co/image/f4250a99ad8536eba4c6418994453031130822d2,64,64
MUNGO JERRY,9,2,2mbvqMGpwLsakeH45p1Jrb,https://i.scdn.co/image/d958fcd597ed9c40a3eb5d3b9779d273f934f7a3,64,90
MUSICAL YOUTH,3,1,2CuzDPkRD6BJBvdWqCrt2I,https://i.scdn.co/image/e027374e0197c928253044c9c7b649c6fbac2721,200,328
MY CHEMICAL ROMANCE,2,1,7FBcuc1gsnv6Y1nwFtNRCb,https://i.scdn.co/image/e812ac928db76f508fb688f3432fcd5ab1d610e9,200,133
MYA,1,1,6lHL3ubAMgSasKjNqKb8HF,https://i.scdn.co/image/43b0c7ca843776a41f887c07de487b65b650eddf,160,160
N-DUBZ,3,1,52Syw7gkGRePCAYvEY2X9D,https://i.scdn.co/image/30e425ae4ee7f64fb988ab42d5ef36e2b083b992,64,64
NANCY SINATRA,6,2,3IZrrNonYELubLPJmqOci2,https://i.scdn.co/image/ae80ad6167b04ae3af87f29a4dcbc494734d4228,200,242
NATASHA BEDINGFIELD,2,1,7o95ZoZt5ZYn31e9z1Hc0a,https://i.scdn.co/image/7600ffbce17b031d2ae7873839cd83b415f5eca2,160,160
NAUGHTY BOY,1,1,1bT7m67vi78r2oqvxrP3X5,https://i.scdn.co/image/4fbdb15e145c3b4d28ba74a6e2a31e60f7d2da0a,200,267
NAYER,3,1,1ruutHJcECI7cos2n5TqpO,https://i.scdn.co/image/15111708279d3f0b2f2417982d3e3aa107eab14b,64,64
NE-YO,7,5,21E3waRsmPlU7jZsS13rcj,https://i.scdn.co/image/1755f1d2ce3a5b19049f0009f1079ef45853ab47,200,200
NELLY,6,4,2gBjLmx6zQnFGQJCAQpRgw,https://i.scdn.co/image/21daa12d457ad51f11604307d371d0ed7c312ec1,200,150
NELLY FURTADO,4,2,2jw70GZXlAI8QzWeY2bgRc,https://i.scdn.co/image/e32430c467f3f3340d3ec0f9d065324ab348bb60,160,160
NENA,3,1,6Tz0QRoe083BcOo2YbG9lV,https://i.scdn.co/image/4c9141707608816d066c3f74fd421e38cea789a3,160,160
NENEH CHERRY,1,1,3JxCEqL9zjKnDJgUhRuRJD,https://i.scdn.co/image/55c17ffe8275f6eb3a6a6cfc82b03f02056e4104,200,133
NERO,1,1,4uRYpUQZrNrY5t8tAv3XrD,https://i.scdn.co/image/5639b978a3263bee391b1e19b400f5f7a4254c9d,200,200
NEW EDITION,1,1,1mFX1QlezK1lNPKQJkhwWb,https://i.scdn.co/image/fc9f07ef890961eec9b2e279377537beab0b8fe0,200,275
NEW KIDS ON THE BLOCK,5,2,55qiaow2sDYtjqu1mwRua6,https://i.scdn.co/image/91f9c14941746ff99a157e649886857bb4bd2dba,160,160
NEW ORDER,2,1,0yNLKJebCb8Aueb54LYya3,https://i.scdn.co/image/d705241c2f69db0d842e18617051fa55d63ac045,200,136
NEW SEEKERS,5,2,4jrTNltJtTMUfXybDdsHDn,https://i.scdn.co/image/4f09249a54aee20db0cc2259a7c6a210de5455bd,64,63
NICK BERRY,3,1,1RLcZaKG5oM5uKf0wVUS2F,https://i.scdn.co/image/e423226674611946d53d70b4810b7c8603d448fd,64,64
NICKI MINAJ,1,1,0hCNtLu0JehylgoiP8L4Gh,https://i.scdn.co/image/81b54607dce59de138fa904e728df687021819d5,160,160
NICKY ROMERO,1,1,5ChF3i92IPZHduM7jN3dpg,https://i.scdn.co/image/6b1d1296aa28d52366edfdce7d6ec4e09a5185b8,160,160
NICO & VINZ,2,1,0awl5piYwO0CDTHEkCjUhn,https://i.scdn.co/image/606400c795b6c5df64705f195c59f549d0c71363,160,160
NICOLE,2,1,40xbWSB4JPdOkRyuTDy1oP,https://i.scdn.co/image/3cc8bf4e852302a760b16f36bc2a91a19348e15c,200,267
NICOLE KIDMAN,3,1,0ExYzTb7raTAfsXPtiI5vq,https://i.scdn.co/image/7b809580881536419beb42353f68b4bf7281ef73,200,201
NICOLE SCHERZINGER,1,1,40xbWSB4JPdOkRyuTDy1oP,https://i.scdn.co/image/3cc8bf4e852302a760b16f36bc2a91a19348e15c,200,267
NILSSON,5,1,3RTzAwFprBqiskp550eSJX,https://i.scdn.co/image/6fc0914fa477978a1e52df9b0295dea447a171e0,200,176
NIZLOPI,1,1,7HorCYRsMBxPIRFYQE4Ch9,https://i.scdn.co/image/99d9208a5c0281158a352a22a1102c1ca05e7077,64,64
NO DOUBT,3,1,0cQbJU1aAzvbEmTuljWLlF,https://i.scdn.co/image/6d74978edc9ec01cec160888e62d986b80aaea51,200,133
NORMAN GREENBAUM,2,1,7f8LNBVXN0h35veHrpxQFL,https://i.scdn.co/image/43e3accb9cf4fe7ca086e88d53f5a3b68982821e,64,97
NOTORIOUS BIG,2,1,5me0Irg2ANcsgc93uaYrpb,https://i.scdn.co/image/e56612ae56c9007e99ab36b83efd4faf6401260d,200,250
OASIS,8,8,2DaxqgrOhkeH0fpeiQq2f4,https://i.scdn.co/image/b4d024ebb4863438b92a1b029bff7f9737263a57,160,160
ODYSSEY,2,1,5b4SvpTqll0LSqJWPpXya5,https://i.scdn.co/image/c68aa83e4ac9e8ca83cc79e0dcfa2fc8329e3138,64,64
OFFSPRING,1,1,5LfGQac0EIXyAN8aUwmNAQ,https://i.scdn.co/image/e8330e4aa61b8bc5f0a3eaedb8d1ffb7b6f10026,200,133
OLIVE,2,1,0r2TmTSwK6XAhAxNxTDOb4,https://i.scdn.co/image/3fa867dc4c12040f8e038d2ebd24ed39a8dd31b5,199,128
OLIVER HELDENS,1,1,5nki7yRhxgM509M5ADlN1p,https://i.scdn.co/image/3347d7c1fa60aa8506359f0d2b16e3c1e6cffe31,160,160
OLIVIA NEWTON-JOHN,18,3,4BoRxUdrcgbbq1rxJvvhg9,https://i.scdn.co/image/dbbc533807364ebd4755e117d8622087fb65f257,200,133
OLLY MURS,5,4,3whuHq0yGx60atvA2RCVRW,https://i.scdn.co/image/ac3d00456fae68af37804e796eed547e9820fe49,160,160
OLIVER CHEATHAM,4,1,25MNkA39C5jjxApUl812ic,https://i.scdn.co/image/152e2ac2be2fcb7d813ad68a11ebd95af88f6ba2,64,64
OMI,4,1,5MouCg6ta7zAxsfMEbc1uh,https://i.scdn.co/image/e3978c1c9cb06806bdfef5421146c51b6a58cdc8,200,300
ONE DIRECTION,4,4,4AK6F7OLvEQ5QYCBNiQWHq,https://i.scdn.co/image/45741ba38b51130bb96e00c0e24d17ba311a9293,200,200
ONEREPUBLIC,2,1,5Pwc4xIPtQLFEnJriah9YJ,https://i.scdn.co/image/b0c2183744f0b70feedde1bc350a22ddd66561ca,160,160
ORSON,1,1,5zgc8pooHxd4un0F49YaCJ,https://i.scdn.co/image/82ad185edfd0001dde504386543438927714292a,64,52
OSMONDS,3,1,5fU6lODhpw3GEGGJuaDprR,https://i.scdn.co/image/c5ba0ad4297dec593052576f097f177be94e5f31,200,233
OUTHERE BROTHERS,5,2,4eb7QPyORtTxhMiLBo3YWK,https://i.scdn.co/image/26149c364c5dc9e59fde95e466e386e1da6e291d,64,64
OVERLANDERS,3,1,0IZ3d0v1c9OaPfVfmkSknV,,,
OWL CITY,3,1,07QEuhtrNmmZ0zEcqE9SF6,https://i.scdn.co/image/659e48ddde0d4d120e2feb0b03b0bb125561ca0a,160,160
OXIDE & NEUTRINO,1,1,0uhNYfjHJyAmHh2xNZ4vqf,https://i.scdn.co/image/83374bbc92758da93dda5c50070908e10c03bc0f,64,63
OZZY & KELLY OSBOURNE,1,1,,,,
PALOMA FAITH,1,1,4fwuXg6XQHfdlOdmw36OHa,https://i.scdn.co/image/168727523ee95809d27759958760c16b83aacc9e,160,160
PAPER LACE,3,1,33W24YuaMUEk85MwRX6cRs,https://i.scdn.co/image/06643773bd1341ba8d2cd7574b223cbfaaab5930,64,64
PARTNERS IN KRYME,4,1,3RhQ4wZ4x4RC2oY2QeLRad,https://i.scdn.co/image/a147bea6eef94b7281848f473013747d6d05444a,64,64
PAT BOONE,5,1,7fmKtIgmxqNEKjATioVNsu,https://i.scdn.co/image/35552e3ac0b3e87c861fe19531d253792bfdc950,200,247
PATO BANTON,4,1,0cpt0xebTXatYk3KvnrU9m,https://i.scdn.co/image/0a9b393e658c2e9bdb644e8fdd86104772c9ac1f,200,223
PAUL ANKA,9,1,7ceUfdWq2t5nbatS6ollHh,https://i.scdn.co/image/d9f7f5448bfe1492337d78c1791ab442f9b8b56a,200,220
PAUL HARDCASTLE,5,1,0SgDfSfWqkZMW96aT2oQZ1,https://i.scdn.co/image/64f16f1d1a8bd1e4ec9fd204cebc89d14f8debf9,200,200
PAUL MCCARTNEY,2,1,4STHEaNw4mPZ2tzheohgXB,https://i.scdn.co/image/28493a1b2b2c3fe75664f0e88ff45d98d2a1a9d1,200,200
PAUL YOUNG,3,1,6rqU9HQ57NYGBnBzbrY3a4,https://i.scdn.co/image/635b42c24f7c9dcc614f21686ff0990facf6fd8a,200,133
PEREZ PRADO & HIS ORCHESTRA,2,1,2v9orUh8mYNA1TT7HGIIxg,https://i.scdn.co/image/8cc1e4ebad2cbf82a44812e740a1e1a1f71d89a5,64,64
PERRY COMO,13,2,5v8jlSmAQfrkTjAlpUfWtu,https://i.scdn.co/image/4b8f58487dc73a20df5a815dededbcb4f87878fb,200,247
PET SHOP BOYS,12,4,2ycnb8Er79LoH2AsR5ldjh,https://i.scdn.co/image/706f8fa836b31f43f1f8336725f31c20bdf94d86,200,200
PETER & GORDON,2,1,6lHC2EQMEMZiEmSfFloarn,https://i.scdn.co/image/8b8f378e13554eded965a93f2f73a8533ba781d3,200,133
PETER ANDRE,3,3,4zVfvSWs6FvSD6B5lQGs2S,https://i.scdn.co/image/8f8d7b14cc4cf0a4c1297e3636f7734d4d675998,64,41
PETER KAY,9,2,7xG38CLXdxEmMbtz9r3g1g,https://i.scdn.co/image/398bbdbe6a3e96c6b8cbffd30c27aabf650f7533,64,64
PETER KAY'S ANIMATED ALL STAR,2,1,3HRyAbTxqdqgWl4m9BQB4h,https://i.scdn.co/image/f326c49982433172c6bba02ce28857725cb58487,64,56
PETER SARSTEDT,4,1,3ExGDjEKejMhyciAgxPe0B,https://i.scdn.co/image/e01ed49391212274f342c3869efb2bf669e7a59d,64,62
PETERS & LEE,1,1,39dc7J7NXZVxRZ3HvIqxiy,https://i.scdn.co/image/5a7454b9cd266a3e145e089c3506d715be0a43eb,64,64
PETEY PABLO,1,1,4Js9eYwAf9rypNtV8pNSw9,https://i.scdn.co/image/de1285f316947610cf3380fe19cc033fbd211f8f,160,160
PETULA CLARK,3,2,6nKqt1nbSBEq3iUXD1Xgz8,https://i.scdn.co/image/e217c03f618eb01e34cf68e77ca10f3060d07f81,200,166
PHARRELL WILLIAMS,14,4,2RdwBSPQiwcmiDo9kixcl8,https://i.scdn.co/image/c5b5d1f551d287d2b86b801b935e422d610f3e94,160,160
PHIL COLLINS,8,3,4lxfqrEsLX6N1N4OCSkILp,https://i.scdn.co/image/79db8349599a34f8382328bb7780f04251d3b0c7,64,65
PHILIP BAILEY,4,1,6ZNeppgfBLPUyugks9Yn1u,https://i.scdn.co/image/9a8dd422b7103721a73f1757856fa064b0cb0888,200,219
PHYLLIS NELSON,1,1,1zK07BWbFrx6yqTFz84eH4,https://i.scdn.co/image/bd7c6dac9f1677a169a65926d27fe3418c79516a,64,64
PILOT,3,1,6qiGjRyN7TJ1GA2nXF68Hi,https://i.scdn.co/image/a003cf41e0b0007dad99efdae7779100ff1eff3e,200,133
PINK,10,4,1KCSPY1glIKqW2TotWuXOR,https://i.scdn.co/image/55019ce117b4ddb39caf51e589df6675905fd1b5,160,160
PINK FLOYD,5,1,0k17h0D3J5VfsdmQ1iZtE9,https://i.scdn.co/image/f0a39a8a196a87a7236bdcf8a8708f6d5d3547cc,200,195
PITBULL,6,3,0TnOYISbd1XYRBk9myaseg,https://i.scdn.co/image/49a45aac2c93bab9575de13cee2d71b7eb164cab,160,160
PIXIE LOTT,3,3,3EBRANWwnViQuBrImN61Z1,https://i.scdn.co/image/c126b4eeee62b982f629f1df6aeed0ae2be772a9,160,160
PJ & DUNCAN,1,1,6x9DlX8BIJFFXMLScv0KDB,https://i.scdn.co/image/c71583495057507478e077cacc13291f4738ae15,64,64
PLATTERS,1,1,6KWcxMWVNVIYbdOQyJtsSy,,,
POLICE,13,5,5NGO30tJxFlKixkPSgXcFE,https://i.scdn.co/image/078c3d6784e53ca7490fb63218560d20100a18f2,200,128
POST MALONE,4,1,246dkjvS1zLTtiykXe5h60,https://i.scdn.co/image/02cba8a7d7f001a9d11090bca97346b1dbee1f62,160,160
PRETENDERS,2,1,0GByy3DcfbQwDvXGCWmzv9,https://i.scdn.co/image/c1f7b6ecb35130344357ba505446f0dcec925fb8,160,160
PRINCE,4,2,5a2EaR3hamoenG9rDuVn8j,https://i.scdn.co/image/0693b08be4ec35e236849e9d3099bff461146289,160,160
PROCOL HARUM,6,1,0GbqW5TJr7n4is453VOY4C,https://i.scdn.co/image/fdc1239439de656a87656521b1941e76035fb3c4,200,197
PRODIGY,5,2,4k1ELeJKT1ISyDv8JivPpB,https://i.scdn.co/image/ded719846205392bee96b9dede0a607ae76f9beb,200,200
PROFESSOR GREEN,2,1,0oJM3iJjMdzgsd4z5VHQvw,https://i.scdn.co/image/c59571e91d13c6b47c4419036d6452584a3051dd,200,200
PSY,1,1,2dd5mrQZvg6SmahdgVKDzh,https://i.scdn.co/image/101cd5b2b9ce7c9efb154bf375989073afd5f2a4,200,267
PUFF DADDY,6,1,59wfkuBoNyhDMQGCljbUbA,https://i.scdn.co/image/9e1b116874b59170df36dd4b7f3fa14bc8f0881f,160,160
PUSSYCAT,4,1,6wPhSqRtPu1UhRCDX5yaDJ,https://i.scdn.co/image/d732dd178e9c4361ab7437d0fc07acd66ea3d03b,200,133
PUSSYCAT DOLLS,5,2,6wPhSqRtPu1UhRCDX5yaDJ,https://i.scdn.co/image/d732dd178e9c4361ab7437d0fc07acd66ea3d03b,200,133
QUAVO,1,1,0VRj0yCOv2FXJNP47XQnx5,https://i.scdn.co/image/60efb2c4fe6c8af28c000e88625f756d7a6dab94,200,200
QUEEN,21,5,1dfeR4HaWDbWqFHLkxsg1d,https://i.scdn.co/image/c06971e9ff81696699b829484e3be165f4e64368,200,161
R KELLY,7,2,2mxe0TnaNL039ysAj51xPQ,https://i.scdn.co/image/5811175f1f333fa7fdc1e5d543953333ef147bcc,200,267
RACHEL PLATTEN,1,1,3QLIkT4rD2FMusaqmkepbq,https://i.scdn.co/image/20efcd777262623ca10af6fc78efef3c6a2deb06,160,160
RAGE AGAINST THE MACHINE,1,1,2d0hyoQ5ynDBnkvAbJKORj,https://i.scdn.co/image/b0a54ab481fc75c2800973e78acf2738834b5c10,200,135
RAY CHARLES,2,1,1eYhYunlNJlDoQhtYBvPsi,https://i.scdn.co/image/e19856d9b5965f19bc53c14bab5ddb6c82d8066f,64,98
RAY STEVENS,1,1,7MpUvihmfilIxyN20kXwQj,https://i.scdn.co/image/afa76ab571cafa0fdce13378e5f563ad8f94b0d9,200,361
RAYVON,3,1,4hB4SmzreXMTGWYj7KQ7QN,https://i.scdn.co/image/9d3a3cb554cfbd120234020b3f29e3c3ea4f0173,160,160
RAZORLIGHT,1,1,450iujbtN6XgiA9pv6fVZz,https://i.scdn.co/image/f39a7712d6dffffef7b4adaa9fcda2442f89dd97,64,85
REAL THING,3,1,1NUD5By34MFynmuUynCfSj,https://i.scdn.co/image/22160d9a0a07768941c29ffd29cc67ea370d8177,64,64
REDMAN,2,1,7xTKLpo7UCzXSnlH7fOIoM,https://i.scdn.co/image/064eaba483e13ce8b4d4f295d0ac76f22cf8c97b,200,300
REDNEX,3,1,22Zqu1yyebVnbve8FxbJ2g,https://i.scdn.co/image/cef7ada81f1f58e643d06e4ec943687f7e0de226,200,93
RENEE & RENATO,4,1,,,,
RICK ASTLEY,5,1,0gxyHStUsqpMadRV0Di1Qt,https://i.scdn.co/image/5a471f7f34b4415f932e352a81fe38cfa60a92b5,160,160
RICKY MARTIN,3,1,7slfeZO9LsJbWgpkIoXBUJ,https://i.scdn.co/image/06356586a53894013e3d17cf504d0a2d225e9c76,200,108
RICKY VALANCE,3,1,64fAqSzZd73oWkEJ6gp0Br,https://i.scdn.co/image/5f2e55a07d8ebc9dfbb3dfdc9d81f676ba792ee3,64,64
RIGHT SAID FRED,3,1,15ajdFAi5bjj5pS9laBfBL,https://i.scdn.co/image/9ede6cad33b48e48b6b0d5caad671866d94f93db,200,200
RIGHTEOUS BROTHERS,6,2,4b0WsB47XCa9F83BmwQ7WX,https://i.scdn.co/image/04ac9d38712494d9347ecc5115b22115c9f34717,200,258
RIHANNA,25,9,5pKCCKE2ajJHZ9KAiaK11H,https://i.scdn.co/image/9dfb8baea10b330f5400922ec4d40d01922e805b,160,160
RITA ORA,5,4,5CCwRZC6euC8Odo6y9X8jr,https://i.scdn.co/image/0006459c76f943b1abec5b3f2b45372481c8af6d,160,160
RIXTON,1,1,0kkxsdcaWmWU2yWAqclDh4,https://i.scdn.co/image/11874694cb84c7558fad2841ef0333d1759775be,64,64
RIZZLE KICKS,1,1,2ajhZ7EA6Dec0kaWiKCApF,https://i.scdn.co/image/ac5420f384cbc36a3a8833277fa81d46ed9c585c,160,160
ROBBIE WILLIAMS,11,7,2HcwFjNelS49kFbfvMxQYw,https://i.scdn.co/image/660413b18dfd7e91e38740c286afc2238313b817,160,160
ROBIN BECK,3,1,0tUERnHmr1tKp2pSwPLN8b,https://i.scdn.co/image/1056af634bfd9063d61b2b0e029b640fefd0ca07,64,64
ROBIN SCHULZ,2,1,3t5xRXzsuZmMDkQzgOX35S,https://i.scdn.co/image/f3277e4d0eb58ff5d32fef18b9f0d6faf19e7e71,160,160
ROBIN THICKE,5,1,0ZrpamOxcZybMHGg1AYtHP,https://i.scdn.co/image/72f55a906a253313d866961181741d02478afc83,160,160
ROBSON JEROME,6,2,345IUEgYmPBU0JAHuRRGyA,https://i.scdn.co/image/5b6bdc2f68b3eb58d3c94ca70fe36940ddf1e9fe,64,64
ROBYN KLEERUP,1,1,,,,
ROD STEWART,18,6,2y8Jo9CKhJvtfeKOsYzRdT,https://i.scdn.co/image/649e96dcea0375a20297c0c32b5c99a25aeb7ab9,200,200
ROGER MILLER,1,1,1RP2UpEaRzkF0Id3JigqD8,https://i.scdn.co/image/a94a12489827f35f51dc10bd7047e79c67f5fefb,200,200
ROGER SANCHEZ,1,1,1HT9k1ZSUL9IczSstOAgWJ,https://i.scdn.co/image/c6fe98bacf6d0f86cc8d5b85d6f003302abf2830,160,160
ROLF HARRIS,6,1,50KLYZQtZLrR2gGa5oHJEF,https://i.scdn.co/image/5dfd204f331b81b192e60ca7ebd8cfbccd5237ad,64,64
ROLL DEEP,4,2,4gpElxNt5pL515njzmZaZG,https://i.scdn.co/image/9fddd6e4e02d93798ea8645ca2d5325023d907ad,64,64
ROLLING STONES,18,8,22bE4uQ6baNwSHPVcDxLCe,https://i.scdn.co/image/5b1ea9897b63213a4892643a777b7ce924882857,200,200
RONAN KEATING,4,3,3nlHsNqwCSvT988ZfSW1Yh,https://i.scdn.co/image/e6a1dfa876621712f37db9ef7e2226d0120f0e2a,200,134
